,line_urn,heat,heat_scaled
32979,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1723,-14.717171327288092,-5.820136595720877
12405,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:659,-14.711874788621056,-5.818041996300844
44178,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:807,-14.711781082272733,-5.818004938653352
22933,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:27,-14.691013250310279,-5.809791973258681
27834,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:680,-14.687093222723474,-5.808241736769153
41305,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1305,-14.678507323568287,-5.804846308071002
3820,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:858,-14.678015957271263,-5.804651989549894
17159,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:433,-14.672077756499132,-5.80230363477043
25239,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:567,-14.671846998248661,-5.802212377795264
2213,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:325,-14.652959105641772,-5.794742863951012
8695,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:12,-14.649536395323715,-5.7933892993878455
32059,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:819,-14.623581187663719,-5.783124904784286
26056,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1374,-14.622762082535942,-5.782800976794057
15393,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:48,-14.620667836763024,-5.781972774404322
17421,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:698,-14.615693725728068,-5.78000568405646
23340,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:440,-14.613911474424052,-5.779300864780623
16033,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:677,-14.604494277609518,-5.775576686364099
31610,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:396,-14.601535047041416,-5.774406412148928
41146,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1146,-14.596187435403522,-5.772291615120255
29813,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1233,-14.58931318558955,-5.769573085042655
17120,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:394,-14.56571399516189,-5.760240414464666
9433,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:723,-14.557991299055832,-5.757186352972486
3615,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:656,-14.552844436788984,-5.7551509454361955
37799,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:386,-14.543240656349553,-5.751352979594135
9617,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:890,-14.529497953384704,-5.745918211820417
35574,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1504,-14.525635832002278,-5.744390875249068
33672,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:665,-14.520441193993404,-5.742336574045078
43537,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:135,-14.516980755576753,-5.740968089312646
5868,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:1290,-14.515472474063191,-5.7403716156942775
38300,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:853,-14.512827397299894,-5.739325578536308
7020,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1037,-14.508088156173843,-5.73745137118353
25935,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1254,-14.507639912176781,-5.737274106053357
37276,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:941,-14.501488595710823,-5.734841471324902
4190,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1223,-14.49208878720093,-5.731124169386604
9550,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:834,-14.488708081880281,-5.729787216359526
44688,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1331,-14.476186184989364,-5.7248352355255765
4358,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1369,-14.471241028996783,-5.7228795959040815
22791,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:1051,-14.461776559632971,-5.719136722815334
13682,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:847,-14.461717359441186,-5.719113311169507
20108,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:837,-14.454543402271337,-5.716276257109875
39290,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:196,-14.436341702054033,-5.709078108825589
34152,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:59,-14.430909629819332,-5.706929910527105
35236,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1179,-14.429728917599803,-5.7064629793319
30325,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:455,-14.406200889232966,-5.697158450908759
6790,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:809,-14.405173304774365,-5.696752076492119
29299,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:705,-14.399197719920368,-5.69438893759021
29258,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:664,-14.398451956266708,-5.694094013638052
16607,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:1246,-14.383562884441169,-5.688205896289887
28768,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:166,-14.380573713532788,-5.687023781696814
20644,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:379,-14.37338745819587,-5.684181864133821
1356,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1358,-14.35928298689157,-5.678604029387192
37796,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:383,-14.356246617272415,-5.677403249322492
32576,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1320,-14.348350619169825,-5.674280652833355
9006,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:316,-14.346610315861303,-5.673592422551303
41981,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:293,-14.334157756714907,-5.668667862417662
8705,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:22,-14.331541575282824,-5.667633252372342
7559,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:282,-14.323634226547671,-5.664506167097248
22424,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:683,-14.318687661392422,-5.66254997020024
20915,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:655,-14.31470622398747,-5.66097544823343
13497,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:663,-14.312266119556227,-5.660010470604112
7070,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1089,-14.311606140629989,-5.659749471570019
24872,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:207,-14.309999843596643,-5.659114236174611
43479,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:77,-14.301235198191803,-5.655648119464082
7393,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:115,-14.300822019286795,-5.655484721375405
7721,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:450,-14.283417951355204,-5.648602009308634
35544,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1479,-14.275823828389127,-5.645598794084434
34739,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666,-14.271007753461976,-5.643694201598018
42291,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:601,-14.267056726577216,-5.642131705949142
28053,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:896,-14.257978943145943,-5.638541753886925
25817,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1136,-14.25163152600965,-5.636031568067811
31460,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:246,-14.223796518213193,-5.625023776970214
7015,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1032,-14.210100832362318,-5.619607602852815
25520,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:849,-14.208415203949944,-5.618940994617342
42457,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:765,-14.206429727210582,-5.618155806650597
25877,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1195,-14.191713095055405,-5.612335883278957
42938,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1241,-14.190920445124325,-5.61202241741185
7608,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:330,-14.185770741296356,-5.6099858861355765
28980,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:379,-14.18046441827842,-5.607887417340277
10969,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:463,-14.179151444286918,-5.607368181149623
33001,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1745,-14.163779257625645,-5.6012890084503395
13412,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:580,-14.137918548349942,-5.5910619847173395
18043,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:38,-14.136950238082084,-5.590679051210578
238,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:247,-14.129307536337445,-5.587656624745263
38802,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1348,-14.120652894724543,-5.584234010762323
16759,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:41,-14.119861425519327,-5.583921011831807
41969,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:281,-14.110315571222174,-5.58014595379268
44383,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1020,-14.108007416569148,-5.579233157775979
16775,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:57,-14.092546059661931,-5.573118721302148
9748,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1020,-14.076061417110783,-5.566599610445469
35074,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1007,-14.072097242541666,-5.565031915338274
17757,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:1048,-14.062121966423515,-5.56108703569418
7179,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1200,-14.061893002093349,-5.56099648815298
43794,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:405,-14.042355188987836,-5.5532699530378435
35467,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1404,-14.038670860840355,-5.551812927594236
37930,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:517,-14.03762099188263,-5.551397740422348
4069,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1107,-14.028220414747832,-5.547680134519258
16908,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:188,-14.018862425632554,-5.543979370717507
33230,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:225,-14.015399391312165,-5.542609859394161
1049,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1066,-14.008498029837348,-5.5398806075843785
20610,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:345,-14.004642604382301,-5.538355919022699
32114,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:875,-14.002700018776551,-5.537587693028524
7546,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:269,-14.00264044668713,-5.537564134309935
44396,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1033,-14.001180051925743,-5.5369865982599755
3704,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:742,-13.997548952335103,-5.535550622885346
40554,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:540,-13.99398578375614,-5.534141511896422
42549,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:857,-13.99333874838072,-5.533885631592833
17132,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:406,-13.99162947402765,-5.5332096721986535
914,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:932,-13.990507918300736,-5.532766135367751
34048,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:1040,-13.988169071148638,-5.531841201520139
11179,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:673,-13.987852037835715,-5.531715825716218
42794,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1102,-13.970686676470942,-5.524927513911173
44564,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1207,-13.966953920198101,-5.5234513368046265
666,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:674,-13.945597646511684,-5.515005662886292
9494,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:784,-13.912881639464631,-5.502067603958666
23067,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:163,-13.904976336464381,-5.498941327701576
42720,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1028,-13.904789796312095,-5.498867557467966
8078,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:811,-13.90269422949541,-5.498038832650721
40905,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:899,-13.901261732882954,-5.497472329362013
23771,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:848,-13.868968618564274,-5.484701510007111
42900,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1203,-13.854536260168821,-5.4789940071594545
21903,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:169,-13.850453404557285,-5.4773793777696556
26953,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:836,-13.84899005052355,-5.476800671428958
3608,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:649,-13.848049068476262,-5.476428545296324
9075,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:377,-13.838155708357839,-5.472516060621152
22288,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:541,-13.838094551370553,-5.472491875129806
38096,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:650,-13.831481067201343,-5.469876468922835
19404,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:138,-13.831015954594884,-5.469692532836085
41990,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:302,-13.825915119394537,-5.46767532742629
18528,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:545,-13.82523716461014,-5.467407219556702
34651,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:578,-13.813755824738376,-5.462866743342251
22088,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:345,-13.812026541302671,-5.4621828710420175
27826,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:672,-13.811668923851261,-5.462041445602988
36404,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:77,-13.799385633005972,-5.457183825278084
10241,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1528,-13.796522354766706,-5.45605149691868
43961,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:588,-13.794817218941603,-5.4553771741703985
2726,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:841,-13.78864627614169,-5.452936777899867
14586,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:332,-13.783524497101652,-5.450911289919657
26328,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:215,-13.76941699798066,-5.445332257775352
23781,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:858,-13.767444984155599,-5.444552393929558
13865,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:1028,-13.762193239484425,-5.442475508998864
42154,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:463,-13.751725529347341,-5.43833588858626
477,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:484,-13.749528552150581,-5.4374670594411425
20559,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:294,-13.746449323754304,-5.436249330199754
8798,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:114,-13.740993974629097,-5.434091926689259
38900,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1445,-13.735371211286406,-5.431868316596525
17996,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:1279,-13.735230487742697,-5.431812665260516
9890,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1163,-13.73264276529327,-5.430789309766953
41327,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1327,-13.723191081681158,-5.427051493004569
34619,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:546,-13.719099044627102,-5.425433232669093
43742,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:353,-13.717191082608615,-5.424678699116408
42783,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1091,-13.713536708580968,-5.423233519500043
37063,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:731,-13.710952939093978,-5.422211727267574
7933,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:666,-13.707671489319887,-5.420914026405602
44061,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:687,-13.701892968121243,-5.418628819421905
341,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:349,-13.696890268871904,-5.41665042341557
17537,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:824,-13.695579249554307,-5.416131960231418
16340,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:979,-13.68954140733257,-5.413744200675426
18019,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:14,-13.682002030105076,-5.410762635513557
16907,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:187,-13.669079378313906,-5.405652169858783
44316,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:953,-13.664170497969092,-5.403710876012058
21050,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:805,-13.657596677783683,-5.401111155550568
25838,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1157,-13.64902044692067,-5.3977195503304385
27934,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:778,-13.646060189164578,-5.39654886989764
9971,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1250,-13.645263867303596,-5.396233951908171
15578,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:229,-13.640077188408004,-5.39418279826056
27119,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:1006,-13.632880460524309,-5.391336739164428
14634,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:380,-13.631339050331057,-5.390727164289254
1158,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1176,-13.62072737569277,-5.386530610853088
40849,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:843,-13.619457901205266,-5.38602857722463
8654,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1393,-13.605238194644322,-5.3804051708855125
24159,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1231,-13.604206808196775,-5.37999729291262
44193,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:822,-13.602416687592997,-5.379289361598571
31693,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:479,-13.591774444015654,-5.3750807191952426
37771,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:358,-13.586176255752346,-5.372866827703703
40585,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:571,-13.57149723824576,-5.367061779635743
8191,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:932,-13.568323882263623,-5.365806826161862
640,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:646,-13.5484679701486,-5.357954493796349
16936,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:216,-13.54682005077195,-5.35730279819143
3273,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:317,-13.541982320342898,-5.355389641696597
24905,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:239,-13.537917247779752,-5.353782044892641
12588,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:844,-13.537417518813804,-5.353584419222736
9150,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:452,-13.536263113866458,-5.353127891651582
16769,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:51,-13.5361849241145,-5.353096970285874
11027,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:520,-13.532915123259189,-5.351803876171829
31938,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:702,-13.52180880980608,-5.347411710045983
32872,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1615,-13.521789850483305,-5.347404212283956
9161,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:463,-13.520716551547924,-5.346979759359339
17328,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:605,-13.517939990097865,-5.345881724516476
42390,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:698,-13.51507209385558,-5.344747569895233
20628,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:363,-13.512341511399502,-5.343667718167831
2186,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:298,-13.495558115660952,-5.337030460670034
38672,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1223,-13.489020473454785,-5.334445047358763
18731,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:763,-13.4888493891589,-5.334377389386365
43237,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1537,-13.485677282426659,-5.3331229299479785
42774,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1082,-13.479506406650444,-5.330682560183023
33013,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1758,-13.4695251163325,-5.326735302129142
42730,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1038,-13.45834498232039,-5.32231394250358
30900,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1029,-13.457791855249521,-5.322095199714246
19220,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1303,-13.451172444113475,-5.319477449595133
10202,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1486,-13.448247497663775,-5.318320733573158
6366,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:370,-13.444832369197371,-5.3169701673723315
13551,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:717,-13.435513016916616,-5.313284683113745
17645,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:931,-13.427243693987542,-5.3100144494573565
32475,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1222,-13.42694218733881,-5.3098952139167
28038,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:881,-13.42506121628119,-5.309151354363496
42749,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1057,-13.420054345522802,-5.307171308668376
22777,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:1037,-13.40992755624362,-5.3031665107646075
20284,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:17,-13.40643449734031,-5.301785125748285
40001,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:987,-13.40164751621105,-5.299892038861285
6267,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:271,-13.399464952621354,-5.299028909803507
5326,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:734,-13.398654359369132,-5.29870834796818
38772,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1318,-13.395937256123018,-5.297633826806104
12267,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:517,-13.392836867100513,-5.296407729262659
10510,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:12,-13.388801195517184,-5.294811759538035
30604,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:722,-13.38788221303944,-5.294448333480773
35239,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1182,-13.382050832347819,-5.2921422223802
27399,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:242,-13.378130886281552,-5.2905920181292485
29301,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:707,-13.372100599429901,-5.2882072464630445
13007,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:179,-13.370918267746742,-5.287739674825507
